0.000, Bid:,0,Ask:,0,
326.150, Bid:,6,22,1,38,1,248,1,250,1,287,1,300,1,Ask:,5,310,2,384,1,393,1,395,1,497,1,
326.625, Bid:,6,22,1,38,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,326,1,384,1,393,1,395,1,497,1,
326.750, Bid:,6,38,1,248,1,250,1,260,1,287,1,300,1,Ask:,6,310,1,326,1,384,1,393,1,395,1,497,1,
326.800, Bid:,6,38,1,41,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,326,1,384,1,393,1,395,1,497,1,
326.825, Bid:,6,38,1,41,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,326,1,338,1,393,1,395,1,497,1,
327.250, Bid:,6,38,1,41,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,338,1,386,1,393,1,395,1,497,1,
327.300, Bid:,6,38,1,41,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,373,1,386,1,393,1,395,1,497,1,
327.400, Bid:,6,38,1,41,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,386,1,393,1,395,1,440,1,497,1,
327.425, Bid:,6,41,1,186,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,386,1,393,1,395,1,440,1,497,1,
327.500, Bid:,6,41,1,186,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,386,1,393,1,395,1,440,1,473,1,
327.525, Bid:,6,41,1,186,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,386,1,393,1,440,1,473,1,481,1,
327.925, Bid:,6,41,1,181,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,386,1,393,1,440,1,473,1,481,1,
328.025, Bid:,6,41,1,245,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,386,1,393,1,440,1,473,1,481,1,
328.050, Bid:,6,41,1,245,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,386,1,393,1,440,1,481,1,485,1,
328.150, Bid:,6,41,1,245,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,393,1,440,1,481,1,483,1,485,1,
328.350, Bid:,6,41,1,245,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,387,1,393,1,440,1,483,1,485,1,
328.450, Bid:,6,32,1,41,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,387,1,393,1,440,1,483,1,485,1,
328.600, Bid:,6,32,1,41,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,387,1,393,1,440,1,483,1,486,1,
328.700, Bid:,6,32,1,41,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,332,1,387,1,440,1,483,1,486,1,
328.725, Bid:,6,32,1,41,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,387,1,440,1,453,1,483,1,486,1,
328.850, Bid:,6,32,1,41,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,322,1,387,1,440,1,453,1,483,1,
328.900, Bid:,6,41,1,248,1,250,1,264,1,287,1,300,1,Ask:,6,310,1,322,1,387,1,440,1,453,1,483,1,
329.100, Bid:,6,41,1,248,1,250,1,264,1,287,1,300,1,Ask:,6,310,1,322,1,337,1,440,1,453,1,483,1,
329.650, Bid:,6,140,1,248,1,250,1,264,1,287,1,300,1,Ask:,6,310,1,322,1,337,1,440,1,453,1,483,1,
329.900, Bid:,6,140,1,248,1,250,1,264,1,287,1,300,1,Ask:,6,310,1,322,1,440,1,453,1,456,1,483,1,
329.925, Bid:,6,140,1,248,1,250,1,264,1,287,1,300,1,Ask:,6,310,1,322,1,331,1,453,1,456,1,483,1,
330.025, Bid:,6,140,1,248,1,250,1,264,1,287,1,300,1,Ask:,6,310,1,322,1,331,1,380,1,453,1,483,1,
330.050, Bid:,6,140,1,248,1,250,1,264,1,287,1,300,1,Ask:,6,310,1,322,1,339,1,380,1,453,1,483,1,
330.075, Bid:,6,140,1,248,1,250,1,264,1,287,1,300,1,Ask:,6,310,1,322,1,339,1,453,1,456,1,483,1,
330.250, Bid:,6,140,1,231,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,322,1,339,1,453,1,456,1,483,1,
330.300, Bid:,6,140,1,231,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,322,1,339,1,437,1,453,1,456,1,
330.350, Bid:,6,13,1,140,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,322,1,339,1,437,1,453,1,456,1,
330.425, Bid:,6,13,1,140,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,322,1,339,1,423,1,453,1,456,1,
330.550, Bid:,6,11,1,140,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,322,1,339,1,423,1,453,1,456,1,
330.575, Bid:,6,11,1,140,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,322,1,339,1,351,1,453,1,456,1,
330.600, Bid:,6,11,1,140,1,248,1,250,1,287,1,300,1,Ask:,6,310,1,322,1,339,1,453,1,456,1,483,1,
330.625, Bid:,5,11,1,248,1,250,1,287,1,300,1,Ask:,5,322,1,339,1,453,1,456,1,483,1,
331.500, Bid:,5,11,1,248,1,250,1,287,1,300,1,Ask:,5,322,1,339,1,453,1,456,1,474,1,
331.725, Bid:,5,11,1,248,1,250,1,287,1,300,1,Ask:,5,322,1,339,1,438,1,453,1,456,1,
332.125, Bid:,5,11,1,248,1,250,1,287,1,300,1,Ask:,5,322,1,339,1,376,1,438,1,456,1,
332.275, Bid:,5,11,1,248,1,250,1,287,1,300,1,Ask:,5,322,1,339,1,376,1,400,1,438,1,
332.300, Bid:,5,11,1,248,1,250,1,287,1,300,1,Ask:,5,322,1,339,1,364,1,376,1,400,1,
332.325, Bid:,5,11,1,248,1,250,1,287,1,300,1,Ask:,5,322,1,339,1,364,1,400,1,462,1,
332.400, Bid:,5,11,1,248,1,250,1,287,1,300,1,Ask:,5,339,1,364,1,400,1,462,1,490,1,
332.550, Bid:,5,172,1,248,1,250,1,287,1,300,1,Ask:,5,339,1,364,1,400,1,462,1,490,1,
332.600, Bid:,5,172,1,248,1,250,1,287,1,300,1,Ask:,5,339,1,364,1,400,1,462,1,472,1,
332.675, Bid:,5,172,1,248,1,250,1,287,1,300,1,Ask:,5,339,1,355,1,400,1,462,1,472,1,
332.750, Bid:,5,172,1,248,1,250,1,287,1,300,1,Ask:,5,339,1,355,1,394,1,400,1,462,1,
332.800, Bid:,5,172,1,248,1,250,1,287,1,300,1,Ask:,5,339,1,344,1,355,1,394,1,462,1,
332.825, Bid:,5,172,1,248,1,250,1,287,1,300,1,Ask:,5,339,1,344,1,355,1,359,1,462,1,
332.925, Bid:,5,172,1,248,1,250,1,287,1,300,1,Ask:,5,339,1,344,1,359,1,409,1,462,1,
333.425, Bid:,5,172,1,248,1,250,1,287,1,300,1,Ask:,5,327,1,339,1,359,1,409,1,462,1,
333.625, Bid:,5,145,1,248,1,250,1,287,1,300,1,Ask:,5,327,1,339,1,359,1,409,1,462,1,
333.725, Bid:,5,145,1,248,1,250,1,287,1,300,1,Ask:,5,327,1,359,1,409,1,413,1,462,1,
333.750, Bid:,5,145,1,248,1,250,1,287,1,300,1,Ask:,5,359,1,409,1,413,1,461,1,462,1,
333.875, Bid:,5,145,1,248,1,250,1,287,1,300,1,Ask:,5,409,1,413,1,461,1,462,1,483,1,
334.050, Bid:,5,205,1,248,1,250,1,287,1,300,1,Ask:,5,409,1,413,1,461,1,462,1,483,1,
334.100, Bid:,5,149,1,248,1,250,1,287,1,300,1,Ask:,5,409,1,413,1,461,1,462,1,483,1,
334.125, Bid:,5,149,1,248,1,250,1,287,1,300,1,Ask:,5,385,1,413,1,461,1,462,1,483,1,
334.200, Bid:,5,248,1,250,1,272,1,287,1,300,1,Ask:,5,385,1,413,1,461,1,462,1,483,1,
334.225, Bid:,5,248,1,250,1,272,1,287,1,300,1,Ask:,5,413,1,461,1,462,1,483,1,497,1,
334.250, Bid:,5,117,1,248,1,250,1,287,1,300,1,Ask:,5,413,1,461,1,462,1,483,1,497,1,
334.300, Bid:,5,117,1,248,1,250,1,287,1,300,1,Ask:,5,407,1,413,1,462,1,483,1,497,1,
334.325, Bid:,5,117,1,248,1,250,1,287,1,300,1,Ask:,5,407,1,413,1,483,1,487,1,497,1,
334.350, Bid:,5,117,1,248,1,250,1,287,1,300,1,Ask:,5,407,1,425,1,483,1,487,1,497,1,
334.425, Bid:,5,117,1,248,1,250,1,287,1,300,1,Ask:,5,379,1,407,1,425,1,487,1,497,1,
334.550, Bid:,5,117,1,248,1,250,1,287,1,300,1,Ask:,5,407,1,425,1,448,1,487,1,497,1,
334.650, Bid:,5,48,1,248,1,250,1,287,1,300,1,Ask:,5,407,1,425,1,448,1,487,1,497,1,
334.900, Bid:,5,48,1,248,1,250,1,287,1,300,1,Ask:,5,326,1,425,1,448,1,487,1,497,1,
335.000, Bid:,5,48,1,248,1,250,1,287,1,300,1,Ask:,5,326,1,333,1,425,1,487,1,497,1,
335.025, Bid:,5,226,1,248,1,250,1,287,1,300,1,Ask:,5,326,1,333,1,425,1,487,1,497,1,
335.375, Bid:,5,226,1,248,1,250,1,287,1,300,1,Ask:,5,326,1,333,1,425,1,459,1,497,1,
335.475, Bid:,5,226,1,248,1,250,1,287,1,300,1,Ask:,5,326,1,405,1,425,1,459,1,497,1,
335.550, Bid:,5,226,1,248,1,250,1,287,1,300,1,Ask:,5,405,1,425,1,454,1,459,1,497,1,
335.675, Bid:,5,226,1,248,1,250,1,287,1,300,1,Ask:,4,405,1,425,2,459,1,497,1,
336.100, Bid:,5,226,1,248,1,250,1,287,1,300,1,Ask:,4,364,1,425,2,459,1,497,1,
336.175, Bid:,5,219,1,248,1,250,1,287,1,300,1,Ask:,4,364,1,425,2,459,1,497,1,
336.300, Bid:,5,219,1,248,1,250,1,287,1,300,1,Ask:,4,380,1,425,2,459,1,497,1,
336.350, Bid:,5,219,1,248,1,250,1,287,1,300,1,Ask:,4,425,2,459,1,463,1,497,1,
336.875, Bid:,5,97,1,248,1,250,1,287,1,300,1,Ask:,4,425,2,459,1,463,1,497,1,
337.050, Bid:,5,248,1,250,1,255,1,287,1,300,1,Ask:,4,425,2,459,1,463,1,497,1,
337.225, Bid:,5,248,1,250,1,255,1,287,1,300,1,Ask:,5,401,1,425,1,459,1,463,1,497,1,
337.275, Bid:,5,248,1,250,1,255,1,287,1,300,1,Ask:,5,399,1,401,1,425,1,463,1,497,1,
337.325, Bid:,5,102,1,248,1,250,1,287,1,300,1,Ask:,5,399,1,401,1,425,1,463,1,497,1,
337.475, Bid:,5,102,1,248,1,250,1,287,1,300,1,Ask:,5,401,1,408,1,425,1,463,1,497,1,
337.700, Bid:,5,102,1,248,1,250,1,287,1,300,1,Ask:,5,401,1,425,1,449,1,463,1,497,1,
338.275, Bid:,5,102,1,248,1,250,1,287,1,300,1,Ask:,5,401,1,436,1,449,1,463,1,497,1,
338.325, Bid:,5,186,1,248,1,250,1,287,1,300,1,Ask:,5,401,1,436,1,449,1,463,1,497,1,
338.375, Bid:,5,186,1,248,1,250,1,287,1,300,1,Ask:,5,391,1,401,1,449,1,463,1,497,1,
338.450, Bid:,5,186,1,248,1,250,1,287,1,300,1,Ask:,5,391,1,419,1,449,1,463,1,497,1,
338.775, Bid:,5,186,1,248,1,250,1,287,1,300,1,Ask:,5,391,1,419,1,449,1,452,1,463,1,
338.850, Bid:,5,186,1,248,1,250,1,287,1,300,1,Ask:,5,378,1,419,1,449,1,452,1,463,1,
339.100, Bid:,5,186,1,248,1,250,1,287,1,300,1,Ask:,5,378,1,419,1,447,1,449,1,452,1,
339.200, Bid:,5,186,1,248,1,250,1,287,1,300,1,Ask:,5,378,1,419,1,447,1,452,1,488,1,
339.600, Bid:,5,99,1,248,1,250,1,287,1,300,1,Ask:,5,378,1,419,1,447,1,452,1,488,1,
339.625, Bid:,5,51,1,248,1,250,1,287,1,300,1,Ask:,5,378,1,419,1,447,1,452,1,488,1,
339.700, Bid:,5,51,1,248,1,250,1,287,1,300,1,Ask:,5,378,1,419,1,447,1,452,1,494,1,
339.975, Bid:,5,51,1,248,1,250,1,287,1,300,1,Ask:,5,378,1,419,1,447,1,459,1,494,1,
340.000, Bid:,5,51,1,248,1,250,1,287,1,300,1,Ask:,5,378,1,434,1,447,1,459,1,494,1,
340.100, Bid:,5,51,1,248,1,250,1,287,1,300,1,Ask:,5,378,1,447,1,452,1,459,1,494,1,
340.275, Bid:,5,51,1,248,1,250,1,287,1,300,1,Ask:,5,329,1,378,1,447,1,452,1,459,1,
340.300, Bid:,5,114,1,248,1,250,1,287,1,300,1,Ask:,5,329,1,378,1,447,1,452,1,459,1,
340.325, Bid:,5,114,1,248,1,250,1,287,1,300,1,Ask:,5,329,1,402,1,447,1,452,1,459,1,
340.375, Bid:,5,114,1,248,1,250,1,287,1,300,1,Ask:,5,329,1,372,1,402,1,452,1,459,1,
340.450, Bid:,5,114,1,248,1,250,1,287,1,300,1,Ask:,5,329,1,372,1,374,1,452,1,459,1,
340.700, Bid:,5,159,1,248,1,250,1,287,1,300,1,Ask:,5,329,1,372,1,374,1,452,1,459,1,
340.875, Bid:,5,159,1,248,1,250,1,287,1,300,1,Ask:,5,329,1,372,1,405,1,452,1,459,1,
341.025, Bid:,5,159,1,248,1,250,1,287,1,300,1,Ask:,5,329,1,405,1,452,1,459,1,467,1,
341.050, Bid:,5,159,1,248,1,250,1,287,1,300,1,Ask:,5,329,1,396,1,452,1,459,1,467,1,
341.350, Bid:,5,159,1,248,1,250,1,287,1,300,1,Ask:,5,373,1,396,1,452,1,459,1,467,1,
341.675, Bid:,5,159,1,248,1,250,1,287,1,300,1,Ask:,5,373,1,396,1,402,1,452,1,467,1,
341.750, Bid:,5,159,1,248,1,250,1,287,1,300,1,Ask:,5,373,1,382,1,396,1,452,1,467,1,
341.925, Bid:,5,71,1,248,1,250,1,287,1,300,1,Ask:,5,373,1,382,1,396,1,452,1,467,1,
342.200, Bid:,5,71,1,248,1,250,1,287,1,300,1,Ask:,5,373,1,377,1,382,1,396,1,467,1,
342.225, Bid:,5,71,1,248,1,250,1,287,1,300,1,Ask:,5,373,1,382,1,384,1,396,1,467,1,
342.275, Bid:,5,71,1,248,1,250,1,287,1,300,1,Ask:,5,373,1,382,1,384,1,396,1,420,1,
342.350, Bid:,5,71,1,248,1,250,1,287,1,300,1,Ask:,5,362,1,373,1,384,1,396,1,420,1,
342.425, Bid:,4,248,2,250,1,287,1,300,1,Ask:,5,362,1,373,1,384,1,396,1,420,1,
342.475, Bid:,4,248,2,250,1,287,1,300,1,Ask:,5,362,1,384,1,396,1,420,1,440,1,
342.550, Bid:,4,248,2,250,1,287,1,300,1,Ask:,5,362,1,384,1,420,1,440,1,441,1,
342.925, Bid:,4,248,2,250,1,287,1,300,1,Ask:,5,362,1,365,1,384,1,420,1,440,1,
342.950, Bid:,4,248,2,250,1,287,1,300,1,Ask:,5,362,1,384,1,420,1,440,1,471,1,
342.975, Bid:,4,248,2,250,1,287,1,300,1,Ask:,5,362,1,394,1,420,1,440,1,471,1,
343.175, Bid:,4,248,2,250,1,287,1,300,1,Ask:,5,348,1,362,1,394,1,420,1,440,1,
343.425, Bid:,4,248,2,250,1,287,1,300,1,Ask:,5,348,1,362,1,366,1,394,1,440,1,
343.475, Bid:,4,248,2,250,1,287,1,300,1,Ask:,5,362,1,366,1,394,1,440,1,478,1,
343.575, Bid:,4,248,2,250,1,287,1,300,1,Ask:,5,366,1,394,1,409,1,440,1,478,1,
343.700, Bid:,4,248,2,250,1,287,1,300,1,Ask:,5,366,1,394,1,409,1,460,1,478,1,
343.800, Bid:,4,248,2,250,1,287,1,300,1,Ask:,5,366,1,394,1,409,1,460,1,477,1,
343.875, Bid:,4,248,2,250,1,287,1,300,1,Ask:,5,366,1,409,1,442,1,460,1,477,1,
343.975, Bid:,5,15,1,248,1,250,1,287,1,300,1,Ask:,5,366,1,409,1,442,1,460,1,477,1,
344.075, Bid:,5,11,1,248,1,250,1,287,1,300,1,Ask:,5,366,1,409,1,442,1,460,1,477,1,
344.225, Bid:,5,11,1,248,1,250,1,287,1,300,1,Ask:,5,366,1,409,1,460,1,477,1,487,1,
344.250, Bid:,5,11,1,248,1,250,1,287,1,300,1,Ask:,5,366,1,388,1,409,1,460,1,487,1,
344.275, Bid:,5,11,1,248,1,250,1,287,1,300,1,Ask:,5,366,1,388,1,409,1,460,1,467,1,
344.350, Bid:,5,11,1,248,1,250,1,287,1,300,1,Ask:,5,366,1,388,1,409,1,467,1,478,1,
344.550, Bid:,5,11,1,248,1,250,1,287,1,300,1,Ask:,5,366,1,388,1,391,1,409,1,467,1,
344.600, Bid:,5,231,1,248,1,250,1,287,1,300,1,Ask:,5,366,1,388,1,391,1,409,1,467,1,
344.800, Bid:,5,107,1,248,1,250,1,287,1,300,1,Ask:,5,366,1,388,1,391,1,409,1,467,1,
344.825, Bid:,5,107,1,248,1,250,1,287,1,300,1,Ask:,5,352,1,366,1,391,1,409,1,467,1,
344.875, Bid:,5,175,1,248,1,250,1,287,1,300,1,Ask:,5,352,1,366,1,391,1,409,1,467,1,
345.325, Bid:,5,52,1,248,1,250,1,287,1,300,1,Ask:,5,352,1,366,1,391,1,409,1,467,1,
345.675, Bid:,5,52,1,248,1,250,1,287,1,300,1,Ask:,5,352,1,391,1,408,1,409,1,467,1,
345.700, Bid:,5,52,1,248,1,250,1,287,1,300,1,Ask:,5,352,1,357,1,408,1,409,1,467,1,
345.750, Bid:,5,52,1,248,1,250,1,287,1,300,1,Ask:,5,352,1,357,1,378,1,408,1,467,1,
346.100, Bid:,5,52,1,248,1,250,1,287,1,300,1,Ask:,5,352,1,357,1,408,1,458,1,467,1,
346.225, Bid:,5,52,1,248,1,250,1,287,1,300,1,Ask:,5,352,1,357,1,408,1,447,1,467,1,
346.375, Bid:,5,52,1,248,1,250,1,287,1,300,1,Ask:,5,352,1,357,1,360,1,408,1,447,1,
346.750, Bid:,5,52,1,248,1,250,1,287,1,300,1,Ask:,5,352,1,357,1,360,1,408,1,441,1,
347.025, Bid:,5,52,1,248,1,250,1,287,1,300,1,Ask:,5,352,1,357,1,408,1,441,1,459,1,
347.150, Bid:,5,52,1,248,1,250,1,287,1,300,1,Ask:,5,312,1,357,1,408,1,441,1,459,1,
347.800, Bid:,5,52,1,248,1,250,1,287,1,300,1,Ask:,5,312,1,408,1,441,1,459,1,479,1,
348.250, Bid:,5,52,1,248,1,250,1,287,1,300,1,Ask:,5,312,1,408,1,418,1,441,1,459,1,
348.800, Bid:,5,52,1,248,1,250,1,287,1,300,1,Ask:,5,312,1,408,1,418,1,441,1,467,1,
348.950, Bid:,5,52,1,248,1,250,1,287,1,300,1,Ask:,5,408,1,418,1,441,1,467,1,477,1,
349.525, Bid:,5,52,1,248,1,250,1,287,1,300,1,Ask:,5,418,1,436,1,441,1,467,1,477,1,
349.600, Bid:,5,185,1,248,1,250,1,287,1,300,1,Ask:,5,418,1,436,1,441,1,467,1,477,1,
349.700, Bid:,5,185,1,248,1,250,1,287,1,300,1,Ask:,5,418,1,419,1,436,1,441,1,477,1,
349.725, Bid:,5,185,1,248,1,250,1,287,1,300,1,Ask:,5,419,1,430,1,436,1,441,1,477,1,
349.825, Bid:,5,89,1,248,1,250,1,287,1,300,1,Ask:,5,419,1,430,1,436,1,441,1,477,1,
350.275, Bid:,5,89,1,248,1,250,1,287,1,300,1,Ask:,5,324,1,430,1,436,1,441,1,477,1,
350.300, Bid:,5,71,1,248,1,250,1,287,1,300,1,Ask:,5,324,1,430,1,436,1,441,1,477,1,
350.550, Bid:,5,71,1,248,1,250,1,287,1,300,1,Ask:,5,430,1,436,1,441,1,465,1,477,1,
350.725, Bid:,5,71,1,248,1,250,1,287,1,300,1,Ask:,5,424,1,430,1,436,1,441,1,477,1,
350.775, Bid:,5,71,1,248,1,250,1,287,1,300,1,Ask:,5,409,1,424,1,430,1,441,1,477,1,
351.100, Bid:,5,71,1,248,1,250,1,287,1,300,1,Ask:,5,409,1,424,1,430,1,477,1,490,1,
351.300, Bid:,5,71,1,248,1,250,1,287,1,300,1,Ask:,5,357,1,409,1,424,1,430,1,477,1,
351.350, Bid:,5,71,1,248,1,250,1,287,1,300,1,Ask:,5,357,1,393,1,424,1,430,1,477,1,
351.450, Bid:,5,81,1,248,1,250,1,287,1,300,1,Ask:,5,357,1,393,1,424,1,430,1,477,1,
351.775, Bid:,5,81,1,248,1,250,1,287,1,300,1,Ask:,5,393,1,424,1,430,1,462,1,477,1,
352.375, Bid:,5,81,1,248,1,250,1,287,1,300,1,Ask:,5,393,1,413,1,424,1,462,1,477,1,
352.550, Bid:,5,81,1,248,1,250,1,287,1,300,1,Ask:,5,413,1,416,1,424,1,462,1,477,1,
352.825, Bid:,5,81,1,248,1,250,1,287,1,300,1,Ask:,5,315,1,413,1,416,1,462,1,477,1,
352.850, Bid:,5,81,1,248,1,250,1,287,1,300,1,Ask:,5,362,1,413,1,416,1,462,1,477,1,
353.150, Bid:,5,81,1,248,1,250,1,287,1,300,1,Ask:,5,413,1,416,1,428,1,462,1,477,1,
353.225, Bid:,5,81,1,248,1,250,1,287,1,300,1,Ask:,5,328,1,413,1,428,1,462,1,477,1,
353.250, Bid:,5,81,1,248,1,250,1,287,1,300,1,Ask:,5,328,1,399,1,413,1,428,1,477,1,
353.275, Bid:,5,81,1,248,1,250,1,287,1,300,1,Ask:,5,328,1,343,1,399,1,428,1,477,1,
353.300, Bid:,5,81,1,248,1,250,1,287,1,300,1,Ask:,5,328,1,343,1,399,1,473,1,477,1,
353.400, Bid:,5,81,1,248,1,250,1,287,1,300,1,Ask:,5,343,1,399,1,430,1,473,1,477,1,
353.425, Bid:,5,81,1,248,1,250,1,287,1,300,1,Ask:,5,343,1,345,1,399,1,430,1,473,1,
353.575, Bid:,5,81,1,248,1,250,1,287,1,300,1,Ask:,5,320,1,345,1,399,1,430,1,473,1,
353.625, Bid:,5,81,1,248,1,250,1,287,1,300,1,Ask:,5,320,1,345,1,430,1,473,1,479,1,
354.075, Bid:,5,161,1,248,1,250,1,287,1,300,1,Ask:,5,320,1,345,1,430,1,473,1,479,1,
354.500, Bid:,5,161,1,248,1,250,1,287,1,300,1,Ask:,5,320,1,345,1,463,1,473,1,479,1,
354.700, Bid:,5,161,1,248,1,250,1,287,1,300,1,Ask:,5,345,1,419,1,463,1,473,1,479,1,
354.725, Bid:,5,161,1,248,1,250,1,287,1,300,1,Ask:,5,419,1,449,1,463,1,473,1,479,1,
355.025, Bid:,5,161,1,248,1,250,1,287,1,300,1,Ask:,5,333,1,419,1,463,1,473,1,479,1,
355.175, Bid:,5,161,1,248,1,250,1,287,1,300,1,Ask:,5,354,1,419,1,463,1,473,1,479,1,
355.350, Bid:,5,161,1,248,1,250,1,287,1,300,1,Ask:,5,354,1,418,1,419,1,473,1,479,1,
355.425, Bid:,5,161,1,248,1,250,1,287,1,300,1,Ask:,5,332,1,354,1,418,1,473,1,479,1,
355.625, Bid:,5,248,1,250,1,258,1,287,1,300,1,Ask:,5,332,1,354,1,418,1,473,1,479,1,
355.650, Bid:,5,248,1,250,1,258,1,287,1,300,1,Ask:,5,332,1,354,1,431,1,473,1,479,1,
355.700, Bid:,5,248,1,250,1,255,1,287,1,300,1,Ask:,5,332,1,354,1,431,1,473,1,479,1,
355.925, Bid:,5,248,1,250,1,255,1,287,1,300,1,Ask:,5,332,1,354,1,389,1,473,1,479,1,
356.025, Bid:,5,74,1,248,1,250,1,287,1,300,1,Ask:,5,332,1,354,1,389,1,473,1,479,1,
356.325, Bid:,5,74,1,248,1,250,1,287,1,300,1,Ask:,4,354,1,389,1,473,2,479,1,
356.400, Bid:,5,74,1,248,1,250,1,287,1,300,1,Ask:,4,354,1,360,1,473,2,479,1,
356.500, Bid:,5,29,1,248,1,250,1,287,1,300,1,Ask:,4,354,1,360,1,473,2,479,1,
356.525, Bid:,5,29,1,248,1,250,1,287,1,300,1,Ask:,5,354,1,360,1,473,1,479,1,486,1,
356.775, Bid:,5,29,1,248,1,250,1,287,1,300,1,Ask:,5,312,1,360,1,473,1,479,1,486,1,
356.800, Bid:,5,23,1,248,1,250,1,287,1,300,1,Ask:,5,312,1,360,1,473,1,479,1,486,1,
357.075, Bid:,5,23,1,248,1,250,1,287,1,300,1,Ask:,5,312,1,327,1,360,1,473,1,479,1,
357.400, Bid:,5,158,1,248,1,250,1,287,1,300,1,Ask:,5,312,1,327,1,360,1,473,1,479,1,
357.850, Bid:,5,158,1,248,1,250,1,287,1,300,1,Ask:,5,327,1,360,1,431,1,473,1,479,1,
358.050, Bid:,5,158,1,248,1,250,1,287,1,300,1,Ask:,5,327,1,360,1,399,1,473,1,479,1,
358.075, Bid:,5,158,1,248,1,250,1,287,1,300,1,Ask:,5,320,1,327,1,360,1,399,1,473,1,
358.100, Bid:,5,158,1,248,1,250,1,287,1,300,1,Ask:,5,320,1,360,1,399,1,425,1,473,1,
358.150, Bid:,5,158,1,248,1,250,1,287,1,300,1,Ask:,5,320,1,360,1,371,1,399,1,473,1,
358.275, Bid:,5,158,1,248,1,250,1,287,1,300,1,Ask:,5,320,1,341,1,360,1,371,1,473,1,
358.850, Bid:,5,158,1,248,1,250,1,287,1,300,1,Ask:,5,341,1,360,1,371,1,470,1,473,1,
358.950, Bid:,5,158,1,248,1,250,1,287,1,300,1,Ask:,5,341,1,355,1,371,1,470,1,473,1,
359.050, Bid:,5,158,1,248,1,250,1,287,1,300,1,Ask:,5,341,1,355,1,371,1,373,1,473,1,
359.125, Bid:,5,158,1,248,1,250,1,287,1,300,1,Ask:,4,341,1,355,1,371,2,373,1,
359.350, Bid:,5,158,1,248,1,250,1,287,1,300,1,Ask:,4,336,1,341,1,355,1,371,2,
359.500, Bid:,5,191,1,248,1,250,1,287,1,300,1,Ask:,4,336,1,341,1,355,1,371,2,
359.900, Bid:,5,191,1,248,1,250,1,287,1,300,1,Ask:,5,336,1,341,1,355,1,371,1,443,1,
360.025, Bid:,5,191,1,248,1,250,1,287,1,300,1,Ask:,5,336,1,341,1,371,1,432,1,443,1,
360.200, Bid:,0,Ask:,0,
360.200, Bid:,1,363,1,Ask:,0,
360.225, Bid:,0,Ask:,0,
360.250, Bid:,0,Ask:,1,310,1,
360.275, Bid:,1,1,1,Ask:,1,310,1,
360.300, Bid:,1,1,1,Ask:,1,310,2,
360.325, Bid:,1,1,1,Ask:,2,310,2,463,1,
360.350, Bid:,1,1,1,Ask:,3,310,2,439,1,463,1,
360.375, Bid:,1,1,1,Ask:,4,310,2,439,1,463,1,474,1,
360.400, Bid:,2,1,1,160,1,Ask:,4,310,2,439,1,463,1,474,1,
360.425, Bid:,2,1,1,160,1,Ask:,4,310,3,439,1,463,1,474,1,
360.450, Bid:,3,1,1,97,1,160,1,Ask:,4,310,3,439,1,463,1,474,1,
360.475, Bid:,3,1,1,160,1,176,1,Ask:,4,310,3,439,1,463,1,474,1,
360.525, Bid:,4,1,1,160,1,176,1,300,1,Ask:,4,310,3,439,1,463,1,474,1,
360.550, Bid:,5,1,1,160,1,176,1,257,1,300,1,Ask:,4,310,3,439,1,463,1,474,1,
360.575, Bid:,6,1,1,160,1,176,1,257,1,260,1,300,1,Ask:,4,310,3,439,1,463,1,474,1,
360.600, Bid:,6,1,1,160,1,176,1,257,1,260,1,300,1,Ask:,4,310,4,439,1,463,1,474,1,
360.625, Bid:,5,1,1,176,1,257,1,260,2,300,1,Ask:,4,310,4,439,1,463,1,474,1,
360.650, Bid:,5,1,1,176,1,257,1,260,2,300,1,Ask:,4,310,5,439,1,463,1,474,1,
360.675, Bid:,6,1,1,23,1,176,1,257,1,260,2,300,1,Ask:,4,310,5,439,1,463,1,474,1,
360.700, Bid:,7,1,1,23,1,176,1,257,1,260,2,287,1,300,1,Ask:,4,310,5,439,1,463,1,474,1,
